"Country","State","City","Population","Lat","Lon"
"Spain","Cadiz","Conil",22369,36.29,-6.08
"Spain","Madrid","Torrelodones",23128,40.59,-3.94
"Spain","Balears","SantAntoniDePortmany",24478,38.98068,1.30362
"Spain","Granada","Armilla",24028,37.15,-3.62
"Spain","Alacant","PilarDeLaHoradada",21202,37.87,-0.79
"Spain","Asturias","SanMartinDelReyAurelio",16584,43.27,-5.62
"Spain","Lugo","MonforteDeLemos",18783,42.53,-7.51
"Spain","Granada","Maracena",22071,37.2,-3.64
"Spain","SantaCruzDeTenerife","GuiaDeIsora",20460,28.21,-16.78
"Spain","Alacant","Mutxamel",24778,38.42,-0.44
"Spain","Balears","SanJose",26133,38.92,1.28
"Spain","Tarragona","Amposta",20572,40.72,0.58
"Spain","Seville","Marchena",19691,37.33,-5.42
"Spain","Seville","LoraDelRio",18934,37.660000000000004,-5.53
"Spain","Barcelona","VilassarDeMar",20636,41.5,2.4
"Spain","Guipuzcoa","Hernani",20003,43.27,-1.97
"Spain","Valencia","Betera",23178,39.59,-0.45
"Spain","LasPalmas","LaOliva",25349,28.6,-13.93
"Spain","Seville","Arahal",19532,37.27,-5.54
"Spain","Murcia","LasTorresDeCotillas",21420,38.04,-1.27
"Spain","Alacant","Aspe",20425,38.35,-0.79
"Spain","Murcia","AlhamaDeMurcia",21448,37.86,-1.42
"Spain","Madrid","Ciempozuelos",23737,40.160000000000004,-3.63
"Spain","LasPalmas","SantaBrigida",18437,28.03,-15.5
"Spain","Valencia","Silla",18440,39.37,-0.42
"Spain","CiudadReal","Manzanares",18206,39.,-3.38
"Spain","Seville","MairenaDelAlcor",23047,37.37,-5.75
"Spain","Zamora","Benavente",18237,42.02,-5.68
"Spain","Huelva","Ayamonte",20714,37.22,-7.41
"Spain","ACoruna","Boiro",18885,42.65,-8.88
"Spain","LasPalmas","Pajara",20931,28.35,-14.1
"Spain","Alava","Llodio",18133,43.15,-2.97
"Spain","Alacant","LAlfasDelPi",18394,38.59,-0.11
"Spain","Huelva","Moguer",21514,37.28,-6.84
"Spain","Pontevedra","Moana",19439,42.29,-8.75
"Spain","Navarra","Burlata",18591,42.82,-1.6
"Spain","Jaen","Bailen",17924,38.11,-3.7800000000000002
"Spain","Valencia","RibaRojaDeTuria",21626,39.550000000000004,-0.5700000000000001
"Spain","Madrid","Algete",20419,40.61,-3.5100000000000002
"Spain","Valencia","LaPoblaDeVallbona",23684,39.6,-0.54
"Spain","Valencia","TavernesDeLaValldigna",17336,39.07,-0.27
"Spain","Cadiz","Chipiona",19104,36.74,-6.44
"Spain","CiudadReal","Daimiel",18396,39.07,-3.62
"Spain","LasPalmas","Tias",19964,28.95,-13.65
"Spain","Guipuzcoa","Tolosa",19175,43.14,-2.08
"Spain","Valencia","Picassent",25420,39.37,-0.46
"Spain","Malaga","Cartama",25317,36.72,-4.65
"Spain","Barcelona","Calella",18481,41.62,2.66
"Spain","SantaCruzDeTenerife","SantaCruzDeLaPalma",15581,28.68,-17.77
"Spain","Pontevedra","Nigran",17622,42.14,-8.790000000000001
"Spain","LasPalmas","SanBartolome",18487,29.,-13.620000000000001
"Spain","Seville","Osuna",17735,37.24,-5.1000000000000005
"Spain","Guipuzcoa","Oria",18152,43.27,-2.02
"Spain","Madrid","Navalcarnero",27570,40.300000000000004,-4.01
"Spain","Barcelona","MalgratDeMar",18345,41.65,2.74
"Spain","Seville","ElVisoDelAlcor",19234,37.39,-5.72
"Spain","Alacant","Almoradi",20332,38.12,-0.77
"Spain","Cadiz","Tarifa",18088,36.02,-5.6000000000000005
"Spain","Alacant","CallosaDeSegura",18625,38.14,-0.87
"Spain","Girona","Banyoles",19397,42.12,2.7600000000000002
"Spain","Tarragona","VilaSeca",21993,41.12,1.1500000000000001
"Spain","Valencia","Pucol",19531,39.62,-0.3
"Spain","Cordoba","Pozoblanco",17285,38.38,-4.8500000000000005
"Spain","Cadiz","Ubrique",16683,36.68,-5.45
"Spain","Girona","Palamos",17743,41.86,3.13
"Spain","Girona","Roses",19216,42.27,3.17
"Spain","ACoruna","Teo",18478,42.75,-8.5
"Spain","Barcelona","SantQuirzeDelValles",19867,41.53,2.09
"Spain","Vizcaya","Etxano",18955,43.230000000000004,-2.73
"Spain","Caceres","NavalmoralDeLaMata",17297,39.88,-5.54
"Spain","Balears","Felanitx",17319,39.47,3.13
"Spain","Pontevedra","Tui",16860,42.050000000000004,-8.65
"Spain","Pontevedra","Sanxenxo",17241,42.4,-8.8
"Spain","Vizcaya","Bermeo",16861,43.42,-2.73
"Spain","Seville","CastillejaDeLaCuesta",17429,37.39,-6.05
"Spain","Zaragoza","EjeaDeLosCaballeros",16541,42.13,-1.1500000000000001
"Spain","Murcia","Archena",18771,38.12,-1.3
